experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,threshold,ece,brier
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.5374,0.10405743358873867,0.08684407955066005
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.4016,0.38147568774437624,0.12256250491776595
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.159,0.6664048941859422,0.09452580766228857
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.6779,0.10259941457350057,0.08766621001776448
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.2342,0.365120704269326,0.11625226056534227
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.032,0.6615882553315554,0.09417394583043247
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.6779,0.10779151655060007,0.10019072952205468
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.2342,0.36526040373911994,0.12782956879403465
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.032,0.6244121397741222,0.10167866766483476
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.5421,0.0991836442462783,0.0922361787994979
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.4276,0.3815061752557652,0.11917262397030963
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.19,0.6739377942125571,0.09708572576412641
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.5374,0.08452554996582708,0.09461994580964225
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.4016,0.375072552273042,0.12019074121912675
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.159,0.664067370964464,0.0959302782789651
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.6779,0.1014796178468593,0.09775696013657884
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.2342,0.37586886499985644,0.1206550563153858
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.032,0.6636813252117459,0.09662963749701514
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.5421,0.09490519712466541,0.08913222507083489
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.4276,0.3796932089694636,0.11838533914898709
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.19,0.6775513577090782,0.09607164367101614
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.5374,0.11449985983401195,0.13458727368896595
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.4016,0.32617350138342494,0.14517032346872277
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.159,0.6474535042291494,0.09965970222754332
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.7273,0.08980336943615246,0.09926036620658145
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.2478,0.3659552148697792,0.11743017404356379
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.032,0.6721206967909766,0.0990605079046746
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.6779,0.13124480736888477,0.13646961337764918
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.2342,0.26648294256211424,0.1575439171076749
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.032,0.633470818803953,0.10214763316658718
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.6779,0.10431902161377234,0.08774415971887171
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.2342,0.3637259894035774,0.1161186449325464
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.032,0.6614294159958478,0.0942043958174736
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.5374,0.12175265859035146,0.09196172377694613
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.4016,0.3806491995827052,0.1188322205126957
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.159,0.6737795789756534,0.09219687251747093
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.5374,0.12175265859035146,0.09196172377694613
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.4016,0.3806491995827052,0.1188322205126957
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.159,0.6737795789756534,0.09219687251747093
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.5374,0.09516149179163857,0.08953286439167658
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.4016,0.37874483063902903,0.11898536946262184
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.159,0.6644044821268125,0.09430630322020618
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.5374,0.12175265859035143,0.09196172377694613
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.4016,0.38064919958270516,0.1188322205126957
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.159,0.6737795789756534,0.09219687251747093
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.6779,0.08353434318185755,0.10218199206927626
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.2342,0.3289242422861235,0.1328510216916344
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.032,0.6416850907291378,0.09571326721993911
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.5421,0.09729930290630391,0.09061189541836047
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.4276,0.38254992926638187,0.11920335881846966
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.19,0.679513998320538,0.09682211986134209
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.6779,0.11191154930491969,0.0929379524687625
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.2342,0.3653683615599065,0.12289230963632411
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.032,0.6692461888573521,0.09661183568107258
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.6779,0.10147961784685933,0.09775696013657885
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.2342,0.37564935422030454,0.12060591247106642
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.032,0.664461814432194,0.09637185704880548
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.5374,0.12242350632335558,0.08407270304381476
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.4016,0.37591462927832725,0.11657340608701341
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.159,0.6628601308035872,0.09208282099481789
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.5374,0.11711608209515721,0.08766926703045022
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.4016,0.3842753535123234,0.121229659022295
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.159,0.6795068895774763,0.09287637688961721
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.5374,0.09516149179163856,0.08953286439167658
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.4016,0.37842790455614317,0.11902689286905625
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.159,0.664554650072186,0.09448590651151366
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.6779,0.09038949304780185,0.09253518894183711
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.2342,0.3657145397607294,0.11809001844655913
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.032,0.6573317557188119,0.09348589112382623
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.6779,0.09051565307028445,0.09271187402675506
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.2342,0.36682803926442475,0.11863269158864274
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.032,0.6579662471373964,0.09352954594196265
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.6779,0.13040946442727108,0.13626552317996588
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.2342,0.26597151341656383,0.1574189652223872
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.032,0.6332150490538676,0.10218034224911654
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.6779,0.08289250732445466,0.09750031749877934
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.2342,0.3674039727915379,0.11990312219002024
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.032,0.6594937295944807,0.09870735314420066
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.7273,0.0955016329281182,0.09889827503225646
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.2478,0.36431375199415206,0.11989568878993515
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.032,0.671722130491676,0.10152640657974926
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.6779,0.08289250732445463,0.09750031749877934
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.2342,0.3674039727915379,0.11990312219002024
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.032,0.6594937295944807,0.09870735314420066
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.6779,0.10147961784685933,0.09775696013657885
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.2342,0.37564935422030454,0.12060591247106642
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.032,0.664461814432194,0.09637185704880548
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.5374,0.09516149179163856,0.08953286439167658
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.4016,0.37842790455614317,0.11902689286905625
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=1.159,0.664554650072186,0.09448590651151366
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=-0.6779,0.09550549780136376,0.09460614127873325
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=0.2342,0.3659277073740432,0.11854447240168267
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,t=1.032,0.6572180155987779,0.0967923223539496
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=-0.6779,0.11191154930491969,0.0929379524687625
ce_uncertainty_v1,thresh_reg,0,2,1000,100,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,t=0.2342,0.3653683615599065,0.12289230963632411
